503.0732421875	506.4055480957031	681.6817626953125	681.6817626953125	589	615t
696.839111328125	500.95513916015625	515.3765869140625	515.3765869140625	595	605t
696.839111328125	500.95513916015625	515.3765869140625	515.3765869140625	593	603t
509.245849609375	489.734619140625	689.3212280273438	689.3212280273438	596	604t
509.3640441894531	489.4443664550781	689.2493896484375	689.2493896484375	594	605t
511.3905029296875	489.2931823730469	691.5851440429688	691.5851440429688	743	462t
511.3905029296875	489.2931823730469	691.5851440429688	691.5851440429688	592	480t
511.3905029296875	489.2931823730469	691.5851440429688	691.5851440429688	596	604t
511.3905029296875	489.2931823730469	691.5851440429688	691.5851440429688	751	467t
511.3905029296875	489.2931823730469	691.5851440429688	691.5851440429688	598	481t
511.3905029296875	489.2931823730469	691.5851440429688	691.5851440429688	602	604t
537.671875	501.2135925292969	705.0364990234375	705.0364990234375	614	484t
537.671875	501.2135925292969	705.0364990234375	705.0364990234375	653	681t
537.671875	501.2135925292969	705.0364990234375	705.0364990234375	618	605t
569.2032470703125	508.9048156738281	732.7744140625	732.7744140625	649	493t
569.2032470703125	508.9048156738281	732.7744140625	732.7744140625	647	617t
590.032958984375	515.8486938476562	753.97314453125	753.97314453125	672	501t
590.032958984375	515.8486938476562	753.97314453125	753.97314453125	673	627t
596.9081420898438	521.1111450195312	760.5214233398438	760.5214233398438	680	507t
596.9081420898438	521.1111450195312	760.5214233398438	760.5214233398438	679	635t
599.97705078125	523.0991821289062	763.303466796875	763.303466796875	687	509t
598.8345336914062	520.3652954101562	758.284912109375	758.284912109375	676	502t
598.8345336914062	520.3652954101562	758.284912109375	758.284912109375	681	628t
581.0023803710938	513.750244140625	740.873046875	740.873046875	664	499t
581.0023803710938	513.750244140625	740.873046875	740.873046875	655	621t
550.7495727539062	499.38739013671875	724.265625	724.265625	641	492t
550.7495727539062	499.38739013671875	724.265625	724.265625	638	615t
531.3359375	493.93243408203125	705.9440307617188	705.9440307617188	620	487t
531.3359375	493.93243408203125	705.9440307617188	705.9440307617188	624	610t
531.3359375	493.93243408203125	705.9440307617188	705.9440307617188	613	553t
541.06591796875	173.57301330566406	699.492919921875	699.492919921875	614	154t
541.06591796875	173.57301330566406	699.492919921875	699.492919921875	622	273t
541.06591796875	173.57301330566406	699.492919921875	699.492919921875	627	311t
551.0	216.0	705.0	705.0	752	216t
551.0	216.0	705.0	705.0	622	338t
543.0	249.0	702.0	702.0	652	401t
543.0	249.0	702.0	702.0	618	339t
542.0	249.0	693.0	693.0	655	405t
542.0	249.0	693.0	693.0	686	186t
542.0	249.0	693.0	693.0	623	344t
543.7526245117188	251.79566955566406	698.3803100585938	698.3803100585938	615	236t
543.7526245117188	251.79566955566406	698.3803100585938	698.3803100585938	622	345t
539.063720703125	250.84402465820312	693.048828125	693.048828125	612	234t
539.063720703125	250.84402465820312	693.048828125	693.048828125	620	341t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	714	204t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	571	230t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	578	401t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	577	335t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	470	218t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	523	390t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	623	184t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	560	148t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	484	325t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	477	389t
498.3711853027344	248.2788848876953	650.8021240234375	650.8021240234375	564	140t
109.51121520996094	72.46617889404297	304.0976867675781	304.0976867675781	215	181t
129.7146453857422	91.24247741699219	317.65789794921875	317.65789794921875	220	189t
129.7146453857422	91.24247741699219	317.65789794921875	317.65789794921875	212	180t
262.0	82.0	102.0	102.0	142	162t
221.0	66.0	72.0	72.0	160	180t
221.0	66.0	72.0	72.0	200	353t
241.0	91.0	82.0	82.0	838	436t
241.0	91.0	82.0	82.0	142	175t
230.41188049316406	82.26763153076172	80.7242202758789	80.7242202758789	155	175t
232.89144897460938	80.57778930664062	82.4852066040039	82.4852066040039	156	176t
229.3077392578125	79.4339370727539	78.158203125	78.158203125	155	175t
226.3538360595703	79.30172729492188	75.06625366210938	75.06625366210938	148	174t
226.3538360595703	79.30172729492188	75.06625366210938	75.06625366210938	180	346t
223.75344848632812	78.00603485107422	72.74740600585938	72.74740600585938	149	172t
223.75344848632812	78.00603485107422	72.74740600585938	72.74740600585938	145	171t
226.96678161621094	77.99073791503906	62.864105224609375	62.864105224609375	139	173t
224.45118713378906	76.84349822998047	59.8431396484375	59.8431396484375	137	169t
224.45118713378906	76.84349822998047	59.8431396484375	59.8431396484375	183	350t
227.89222717285156	76.86189270019531	62.22836685180664	62.22836685180664	1138	488t
227.89222717285156	76.86189270019531	62.22836685180664	62.22836685180664	141	166t
227.89222717285156	76.86189270019531	62.22836685180664	62.22836685180664	178	345t
226.89048767089844	76.16888427734375	60.88951110839844	60.88951110839844	140	169t
226.89048767089844	76.16888427734375	60.88951110839844	60.88951110839844	179	340t
222.70068359375	77.74981689453125	56.909461975097656	56.909461975097656	138	170t
217.1514892578125	77.85291290283203	51.405189514160156	51.405189514160156	133	168t
212.84494018554688	77.59630584716797	47.3971061706543	47.3971061706543	130	172t
213.8179473876953	78.19245910644531	47.86143493652344	47.86143493652344	128	173t
217.28038024902344	77.19511413574219	51.063907623291016	51.063907623291016	132	171t
220.4988555908203	76.29017639160156	54.08855056762695	54.08855056762695	134	167t
221.15890502929688	75.57193756103516	55.065330505371094	55.065330505371094	132	166t
221.15890502929688	75.57193756103516	55.065330505371094	55.065330505371094	134	171t
233.57528686523438	79.3259048461914	68.31892395019531	68.31892395019531	148	175t
245.21078491210938	79.70560455322266	79.81050872802734	79.81050872802734	160	174t
283.17852783203125	79.23817443847656	121.64630889892578	121.64630889892578	200	164t
283.17852783203125	79.23817443847656	121.64630889892578	121.64630889892578	223	344t
283.17852783203125	79.23817443847656	121.64630889892578	121.64630889892578	401	131t
283.17852783203125	79.23817443847656	121.64630889892578	121.64630889892578	294	171t
1056.0	111.0	910.0	910.0	993	669t
1056.0	111.0	910.0	910.0	133	81t
1056.0	111.0	910.0	910.0	876	117t
1056.0	111.0	910.0	910.0	1069	183t
1056.0	111.0	910.0	910.0	993	671t
1147.0	388.0	1006.0	1006.0	1046	451t
1088.0946044921875	368.33880615234375	944.2161254882812	944.2161254882812	1034	447t
1070.181884765625	371.021484375	923.5755004882812	923.5755004882812	1009	449t
1013.0692749023438	259.8062438964844	853.1735229492188	853.1735229492188	924	252t
1013.0692749023438	259.8062438964844	853.1735229492188	853.1735229492188	935	360t
984.8410034179688	278.26483154296875	827.2882690429688	827.2882690429688	908	372t
984.8410034179688	278.26483154296875	827.2882690429688	827.2882690429688	885	416t
966.8887329101562	342.3215637207031	805.8208618164062	805.8208618164062	875	336t
966.8887329101562	342.3215637207031	805.8208618164062	805.8208618164062	239	143t
966.8887329101562	342.3215637207031	805.8208618164062	805.8208618164062	888	440t
974.8417358398438	337.9681091308594	811.2801513671875	811.2801513671875	884	334t
974.8417358398438	337.9681091308594	811.2801513671875	811.2801513671875	894	440t
995.5353393554688	322.1970520019531	833.5786743164062	833.5786743164062	907	319t
995.5353393554688	322.1970520019531	833.5786743164062	833.5786743164062	918	422t
995.5353393554688	322.1970520019531	833.5786743164062	833.5786743164062	1018	396t
930.0	313.0	1093.0	1093.0	1075	398t
915.9160766601562	339.4802551269531	1090.5283203125	1090.5283203125	1001	320t
915.9160766601562	339.4802551269531	1090.5283203125	1090.5283203125	1010	432t
